hs_code,description,duty_rate,vat_rate,all_in_rate
7209270000,"-- Produits laminés plats, en fer ou aciers non alliés, larg. 600mm ou plus, non enroulés, simplement laminés à froid, épais. de 0,5mm à 1mm",10.0,18.0,32.48
7209280000,"-- Produit laminé plat, en fer ou acier non alliés, larg. 600mm ou plus, non enroulé, simplement laminé à froid, épais. inférieure à 0,5mm",10.0,18.0,32.48
7209900000,"- Autres produits laminés plats, en fer ou aciers non alliés, largeur de 600mm ou plus, laminés à froid, non plaqués ni revêtus, du n°72.09",10.0,18.0,32.48
7210110000,"-- Produits laminés plats, en fer ou en aciers non alliés, d'une largeur de 600 mm ou plus, étamés, d'une épaisseur de 0,5 mm ou plus",5.0,18.0,26.58
7210120000,"-- Produits laminés plats, en fer ou en aciers non alliés, d'une largeur de 600 mm ou plus, étamés, d'une épaisseur inférieure à 0,5 mm",5.0,18.0,26.58
7210200000,"- Produits laminés plats, en fer ou en aciers non alliés, d'une largeur de 600 mm ou plus, plombés, y compris le fer terne",5.0,18.0,26.58
7907001000,- Ouvrages de zinc de forme autre que carrée ou rectangulaire (pastilles de zinc),20.0,18.0,44.28
7907009000,- Ouvrages en zinc à l'exception de ceux de forme autre que carrée ou rectangulaire (pastilles de zinc),20.0,18.0,44.28
8001100000,"- Etain non allié, sous forme brute",5.0,18.0,26.58
8001200000,- Alliages d'étain sous forme brute,5.0,18.0,26.58
8002000000,Déchets et débris d'étain.,5.0,18.0,26.58
8003000000,"Barres, profilés et fils, en étain.",20.0,18.0,44.28
8007000000,Autres ouvrages en étain.,20.0,18.0,44.28
8101100000,- Poudres de tungstène,5.0,18.0,26.58
8101940000,"-- Tungstène sous forme brute, y compris les barres simplement obtenues par frittage",5.0,18.0,26.58
8101960000,-- Fils en tungstène,10.0,18.0,32.48
8101970000,-- Déchets et débris de tungstène,5.0,18.0,26.58
8101991000,"--- Barres, autres que celles simplement obtenues par frittage, profilés, tôles, bandes et feuilles, en tungstène",10.0,18.0,32.48
8101999000,--- Autres ouvrages en tungstène du n° 81.01,20.0,18.0,44.28
8102100000,- Poudres de molybdène,5.0,18.0,26.58
8102940000,"-- Molybdène sous forme brute, y compris les barres simplement obtenues par frittage",5.0,18.0,26.58
8102950000,"-- Barres, autres que celles simplement obtenues par frittage, profilés, tôles, bandes et feuilles, en molybdène",10.0,18.0,32.48
8102960000,-- Fils en molybdène,10.0,18.0,32.48
8102970000,-- Déchets et débris de molybdène,5.0,18.0,26.58
8102990000,-- Autres ouvrages en molybdène du n° 81.02,20.0,18.0,44.28
8103200000,"- Tantale sous forme brute, y compris les barres simplement obtenues par frittage; poudres de tantale",5.0,18.0,26.58
8103300000,- Déchets et débris de tantale,5.0,18.0,26.58
8103900000,- Autres ouvrages en tantale du n° 81.03,20.0,18.0,44.28
8104110000,"-- Magnésium sous forme brute, contenant au moins 99,8 % en poids de magnésium",5.0,18.0,26.58
8104190000,"-- Magnésium sous forme brute, contenant moins 99,8 % en poids de magnésium",5.0,18.0,26.58
8104200000,- Déchets et débris de magnésium,5.0,18.0,26.58
8104300000,"- Copeaux, tournures et granules calibrés, en magnésium; poudres de magnésium",5.0,18.0,26.58
8104900000,- Autres ouvrages en magnésium du n° 81.04,20.0,18.0,44.28
8105200000,- Mattes de cobalt et autres produits intermédiaires de la métallurgie du cobalt; cobalt sous forme brute; poudres de cobalt,5.0,18.0,26.58
8105300000,- Déchets et débris de cobalt,5.0,18.0,26.58
8105900000,- Autres ouvrages en cobalt du n° 81.05,5.0,18.0,26.58
8106000000,"Bismuth et ouvrages en bismuth, y compris les déchets et débris.",20.0,18.0,44.28
8107200000,- Cadmium sous forme brute; poudres de cadmium,5.0,18.0,26.58
8443319000,"--- Machines assurant les fonctions d'impression et de transmission de télécopie, n'incorporant pas une fonction de copie, aptes … un réseau",5.0,18.0,26.58
8443321000,"--- Machines à copier, aptes à être connectées à une machine automatique de traitement de l'information ou à un réseau",20.0,18.0,44.28
8443329000,"--- Autres imprimantes et machines à télécopier, aptes à être connectées à une machine automatique de traitement de l'info. ou à un réseau",5.0,18.0,26.58
8443391000,"--- Machines à copier, autres que celles aptes à être connectées à une machine automatique de traitement de l'information ou à un réseau",20.0,18.0,44.28
8443399000,"--- Autres imprimantes et machines à télécopier, sauf celles aptes à être connectées à une machine auto. de trait. de l'info. ou à un réseau",5.0,18.0,26.58
8443910000,"-- Parties et accessoires de machines et appareils servant à l'?impression au moyen de planche, cylindre et aut. organe imprimant du n°84.42",5.0,18.0,26.58
8443990000,"-- Parties et accessoires d'autres imprimantes, machines à copier et machines à télécopier, même combinées entre elles",5.0,18.0,26.58
8444000000,"Machines pour le filage (extrusion), l'étirage, la texturation ou le tranchage des matières textiles synthétiques ou artificielles.",5.0,18.0,26.58
8445110000,-- Cardes,5.0,18.0,26.58
8445120000,-- Peigneuses,5.0,18.0,26.58
8445130000,-- Bancs à broches,5.0,18.0,26.58
8445190000,"-- Autres machines pour la préparation des matières textiles à l'exclusion des (cardes, peigneuses, bancs à broches)",5.0,18.0,26.58
8445200000,- Machines pour la filature des matières textiles,5.0,18.0,26.58
8445300000,- Machines pour le doublage ou le retordage des matières textiles,5.0,18.0,26.58
8445400000,- Machines à bobiner (y compris les canetières) ou à dévider les matières textiles,5.0,18.0,26.58
8445900000,- Autres machines et appareils pr la fabr. des fils textiles ou pr la prép. des fils textiles pr utilis. sur machines des n°s 84.46 ou 84.47,5.0,18.0,26.58
8446100000,- Métiers à tisser pour tissus d'une largeur n'excédant pas  30 cm,5.0,18.0,26.58
8446210000,"-- Métiers à tisser pour tissus d'une largeur excédant 30 cm à navette, à moteur",5.0,18.0,26.58
8446290000,-- Métiers à tisser pour tissus d'une largeur excédant 30 cm à navette autres qu'à moteur,5.0,18.0,26.58
8446300000,"- Métiers à tisser pour tissus d'une largeur excédant 30 cm, sans navettes",5.0,18.0,26.58
8447110000,-- Métiers à bonneterie circulaire avec cylindre d'un diamètre n'excédant pas 165 mm,5.0,18.0,26.58
8447120000,-- Métiers à bonneterie circulaire avec cylindre d'un diamètre excédant 165 mm,5.0,18.0,26.58
8447200000,- Métiers à bonneterie rectilignes; machines de couture-tricotage,5.0,18.0,26.58
8447900000,"- Autres machines et métiers à bonneterie, à guipure, à tulle, à dentelle, à broderie, à passementerie, à tresse, à filet ou à touffeter",5.0,18.0,26.58
8448110000,"-- Ratières (...) et mécaniques Jacquard; réducteurs, perforatrices et copieuses de cartons; machines à lacer les cartons après perforation",5.0,18.0,26.58
6302100000,- Linge de lit en bonneterie,20.0,18.0,44.28
6302210000,"-- Linge de lit, de coton, imprimé",20.0,18.0,44.28
6302220000,"-- Linge de lit, de fibres synthétiques ou artificielles, imprimé",20.0,18.0,44.28
6302290000,"-- Linge de lit, d'autres matières textiles, imprimé",20.0,18.0,44.28
6302310000,"-- Autre linge de lit, de coton, autres qu'en bonneterie ou imprimé",20.0,18.0,44.28
6302320000,"-- Autre linge de lit, de fibres synthétiques ou artificielles, autres qu'en bonneterie ou imprimé",20.0,18.0,44.28
6302390000,"-- Autre linge de lit, d'autres matières textiles, autres qu'en bonneterie ou imprimé",20.0,18.0,44.28
6302400000,- Linge de table en bonneterie,20.0,18.0,44.28
6302510000,"-- Linge de table de coton, autre qu'en bonneterie",20.0,18.0,44.28
6302530000,"-- Linge de table de fibres synthétiques ou artificielles, autre qu'en bonneterie",20.0,18.0,44.28
6302590000,"-- Linge de table d'autres matières textiles, autre qu'en bonneterie",20.0,18.0,44.28
6302600000,"- Linge de toilette ou de cuisine, bouclé du genre éponge, de coton",20.0,18.0,44.28
6302910000,"-- Linge de toilette ou de cuisine de coton, autre que le bouclé du genre éponge",20.0,18.0,44.28
6302930000,-- Linge de toilette ou de cuisine de fibres synthétiques ou artificielles,20.0,18.0,44.28
6302990000,-- Linge de toilette ou de cuisine d'autres matières textiles,20.0,18.0,44.28
6303120000,"-- Vitrages, rideaux et stores d'intérieur, cantonnières et tours de lits, de fibres synthétiques, en bonneterie",20.0,18.0,44.28
6303190000,"-- Vitrages, rideaux et stores d'intérieur, cantonnières et tours de lits, d'autres matières textiles, en bonneterie",20.0,18.0,44.28
6303910000,"-- Vitrages, rideaux et stores d'intérieur, cantonnières et tours de lits, de coton, autres qu'en bonneterie",20.0,18.0,44.28
6303920000,"-- Vitrages, rideaux et stores d'intérieur, cantonnières et tours de lits, de fibres synthétiques, autres qu'en bonneterie",20.0,18.0,44.28
6303990000,"-- Vitrages, rideaux et stores d'intérieur, cantonnières et tours de lits, d'autres matières textiles, autres qu'en bonneterie",20.0,18.0,44.28
6304110000,-- Couvre-lits en bonneterie,20.0,18.0,44.28
6304190000,-- Couvre-lits autres qu'en bonneterie,20.0,18.0,44.28
6304910000,"-- Autres articles d'ameublement, à l'exclusion de ceux du n° 94.04, en bonneterie, du N°63.04",20.0,18.0,44.28
6304920000,"-- Autres articles d'ameublement, à l'exclusion de ceux du n° 94.04, autres qu'en bonneterie, de coton",20.0,18.0,44.28
6304930000,"-- Autres articles d'ameublement, à l'exclusion de ceux du n° 94.04, autres qu'en bonneterie, de fibres synthétiques",20.0,18.0,44.28
6304990000,"-- Autres articles d'ameublement, à l'exclusion de ceux du n° 94.04, autres qu'en bonneterie, d'autres matières textiles",20.0,18.0,44.28
6305100000,- Sacs et sachets d'emballage de jute ou d'autres fibres textiles libériennes du n° 53.03,20.0,18.0,56.08
7210300000,"- Produits laminés plats, en fer ou en aciers non alliés, d'une largeur de 600 mm ou plus, zingués électrolytiquement",5.0,18.0,26.58
7210410000,"-- Produits laminés plats, en fer ou en aciers non alliés, d'une largeur de 600 mm ou plus, autrement zingués, ondulés",20.0,18.0,44.28
7210491000,"--- Produits laminés plats, en fer ou en aciers non alliés, d'une largeur de 600 mm ou plus, autrement zingués, enroulés",5.0,18.0,26.58
7210499000,"--- Produits laminés plats, en fer ou en aciers non alliés, d'une largeur de 600 mm ou plus, autrement zingués, du n° 72.10",20.0,18.0,44.28
7210500000,"- Produits laminés plats, en fer ou aciers non alliés, larg. de 600mm ou plus, revêtus d'oxydes de chrome ou de chrome et oxydes de chrome",5.0,18.0,26.58
7210611000,"--- Produits laminés plats, en fer ou en acier non allié, d'une largeur de 600mm ou plus, revêtus d'alliage d'aluminium et de zinc, enroulés",5.0,18.0,26.58
7210619000,"--- Produits laminés plats, en fer ou en aciers non alliés, de largeur de 600mm ou plus, revêtus d'alliage d'aluminium et zinc, non enroulés",20.0,18.0,44.28
7210691000,"--- Produits laminés plats, en fer ou acier non allié, d'une largeur de 600 mm ou plus, revêtus d'aluminium autre que du n°7210.61, enroulés",5.0,18.0,26.58
7210699000,"--- Produits laminés plats, en fer ou aciers non alliés, largeur de 600 mm ou plus, revêtus d'aluminium autre que du n°7210.61, non enroulés",20.0,18.0,44.28
7210701000,"--- Produits laminés plats, en fer ou acier non allié, largeur de 600 mm ou plus, peints, vernis ou revêtus de matières plastiques, enroulés",5.0,18.0,26.58
7210709000,"--- Produits laminés plats, en fer ou acier non allié, largeur 600mm ou plus, peints, vernis ou revêtus de matières plastiques, non enroulés",20.0,18.0,44.28
7210901000,"-- Tôles ondulées, en fer ou en aciers non alliés, d'une largeur de 600 mm ou plus, revêtues d?'autres matières",20.0,18.0,44.28
7210909000,"-- Autres produits laminés plats, en fer ou en aciers non alliés, d'une largeur de 600 mm ou plus, plaqués ou revêtus, du n° 72.10",20.0,18.0,44.28
7211130000,"-- Produit laminé plat, en fer ou en acier non allié, larg. excéd. 150mm, épais. 4mm ou plus, simpl. laminé à chaud ... non enroulé et ne…",5.0,18.0,26.58
7211140000,"-- Produit laminé plat, en fer ou acier non allié, largeur inférieure à 600mm, simpl. laminé à chaud, épais. 4,75 mm ou plus, sauf n°7211.13",5.0,18.0,26.58
7211190000,"-- Autres produits laminés plats, en fer ou en aciers non alliés, d'une largeur inférieure à 600 mm, simplement laminés à chaud, du n° 72.11",5.0,18.0,26.58
7211230000,"-- Produit laminé plat, en fer ou acier non allié, largeur inférieure à 600mm, simpl. laminé à froid, contenant moins de 0,25% de carbone",5.0,18.0,26.58
7211290000,"-- Produits laminés plats, en fer ou en aciers non alliés, largeur inférieure à 600 mm, simplement laminés à chaud, autres que du n°7211.23",5.0,18.0,26.58
7211900000,"- Autres produits laminés plats, en fer ou en aciers non alliés, d'une largeur inférieure à 600 mm, non plaqués ni revêtus, du n° 72.11",5.0,18.0,26.58
7212100000,"- Produits laminés plats, en fer ou en aciers non alliés, d'une largeur inférieure à 600 mm, étamés",5.0,18.0,26.58
7212200000,"- Produits laminés plats, en fer ou en aciers non alliés, d'une largeur inférieure à 600 mm, zingués électrolytiquement",5.0,18.0,26.58
8107300000,- Déchets et débris de cadmium,5.0,18.0,26.58
8107900000,"- Autres ouvrages en cadmium, du n° 81.07",20.0,18.0,44.28
8108200000,- Titane sous forme brute; poudres de titane,5.0,18.0,26.58
8108300000,- Déchets et débris de titane,5.0,18.0,26.58
8108900000,- Autres ouvrages en titane du n° 81.08,20.0,18.0,44.28
8109200000,- Zirconium sous forme brute; poudres de zirconium,5.0,18.0,26.58
8109300000,- Déchets et débris de zirconium,5.0,18.0,26.58
8109900000,- Autres ouvrages en zirconium du n° 81.09,20.0,18.0,44.28
8110100000,- Antimoine sous forme brute; poudres d'antimoine,5.0,18.0,26.58
8110200000,- Déchets et débris d'antimoine,5.0,18.0,26.58
8110900000,- Autres ouvrages en antimoine du n° 81.10,20.0,18.0,44.28
8111000000,"Manganèse et ouvrages en manganèse, y compris les déchets et débris.",20.0,18.0,44.28
8112120000,-- Béryllium sous forme brute; poudres de béryllium,5.0,18.0,26.58
8112130000,-- Déchets et débris de béryllium,5.0,18.0,26.58
8112190000,-- Autres ouvrages en béryllium du n° 81.12,20.0,18.0,44.28
8112210000,-- Chrome sous forme brute; poudres de chrome,5.0,18.0,26.58
8112220000,-- Déchets et débris de chrome,5.0,18.0,26.58
8112290000,-- Autres ouvrages en chrome du n°81.12,20.0,18.0,44.28
8112510000,-- Thallium sous forme brute; poudres de thallium,5.0,18.0,26.58
8112520000,-- Déchets et débris de thallium,5.0,18.0,26.58
8112590000,-- Autres ouvrages en thallium du n° 81.12,20.0,18.0,44.28
8112920000,"-- Germanium, vanadium, gallium, hafnium (celtium), indium, niobium(columbium) et rhénium sous forme brute, de déchets, débris ou de poudres",5.0,18.0,26.58
8112990000,"-- Autres ouvrages en métaux communs, du n° 81.12",20.0,18.0,44.28
8113000000,"Cermets et ouvrages en cermets, y compris les déchets et débris.",20.0,18.0,44.28
8201101000,-- Ebauches de bêches et pelles,10.0,18.0,44.28
8201109000,-- Bêches et pelles autres qu'ébauches,20.0,18.0,44.28
8201301000,"-- Ebauches de pioches, pics, houes, binettes, râteaux et racloirs",10.0,18.0,22.5
8201309000,"-- Pioches, pics, houes, binettes, râteaux et racloirs autres qu'ébauches",20.0,18.0,22.5
8201401000,-- Ebauches de machettes,10.0,18.0,22.5
8201402000,"-- Ebauches de haches, serpes et outils similaires à taillants autres que de machettes",10.0,18.0,22.5
